Cyclin D ,Cyclin D1,Cyclin D,Drosophila,Wine,Jesus
Stenoloba solaris ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
No. 243 Squadron RAF ,Royal Air Force,Badge of the Royal Air Force,Heraldic badge,National coat of arms,Jesus
2007–08 Minnesota Golden Gophers men's ice hockey season ,Boston College Eagles,Boston College,Boston University,United Methodist Church,Jesus
Administrative divisions of Albania ,Albanian language,Albania,Flag of Albania,National coat of arms,Jesus
Montague (brigantine) ,"Halifax, Nova Scotia",Regional municipality,Local government,Turkey,Jesus
United Arab Emirates national rugby league team ,Rugby league,Sports governing body,International Olympic Committee,Turkey,Jesus
Pir Mangho ,Talk:Pir Mangho,Portal:Pakistan,Wikipedia talk:WikiProject Portals/Tasks,Portal:Evangelical Christianity,Jesus
"Hilaller, Göynük ",List of sovereign states,Lists of countries and territories,List of sovereign states,Holy See,Jesus
Battle of Milliken's Bend ,American Civil War,Battle of Gettysburg,Eastern Theater of the American Civil War,Origins of the American Civil War,Jesus
United Nations Security Council Resolution 1464 ,United Nations Security Council,China,Taiwan,Holy See,Jesus
International Commission of Inquiry on Darfur ,United Nations,Arabic,Varieties of Arabic,Mesopotamia,Jesus
1972 Missouri Southern Lions football team ,Missouri Southern Lions football,Missouri Southern Lions,"Joplin, Missouri",Bethlehem,Jesus
2007 NCAA Division I baseball season ,Rice Owls baseball,Rice University,Private university,Sogang University,Jesus
Stinear Island ,Antarctica,Demonym,Greek language,Greeks,Jesus
Shivaji Tupe ,Nashik,Metropolis,Metropolitan area,Turkey,Jesus
Tony Cogan ,Earned run average,Chicago White Sox,American League,Mike Matheny,Jesus
"Buchanan, Tuolumne County, California ",Unincorporated area,"Contra Costa Centre, California",List of sovereign states,Holy See,Jesus
628th Tank Battalion (United States) ,Battalion,Command hierarchy,War,Taiping Rebellion,Jesus
Joint Control Commission ,Russian language,Rusyn language,Russian language,Lithuania,Jesus
Louis Stedman-Bryce ,Member of the European Parliament,Parliamentary Assembly of the Council of Europe,European Parliament,Denmark,Jesus
Juan Armenteros ,Cuba,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Erbessa thiaucourti ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
List of British women photographers ,Sarah Angelina Acland,Sarah Acland,University of Oxford,Psalm 27,Jesus
1965 U.S. National Championships – Women's Singles ,1965 U.S. National Championships (tennis),Grand Slam (tennis),Australian Open,Carols by Candlelight,Jesus
Onehunga Line ,AT Metro,Auckland Transport,List of legal entity types by country,Indonesian language,Jesus
Mueang Buriram District ,District,Settlement hierarchy,List of urban areas by population,Toluca,Jesus
Grand Hotel (Lviv) ,Baroque Revival architecture,Justizpalast (Munich),Munich,Reformation,Jesus
Janet Treasure ,Psychiatrist,Psychologist,Psychotherapy,Western culture,Jesus
Afsuran ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Karbi script ,Talk:Karbi script,User:Sarthe2k3,Featured content – the best of Wikipedia,List of Dewey Decimal classes,Jesus
Heterorachis diaphana ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Operation Coronado ,Mobile Riverine Force,River,Azerbaijan,Turkey,Jesus
Chamber of Deputies (Haiti) ,Lower house,Legislature,Unicameralism,Denmark,Jesus
Diastictis holguinalis ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
List of exoplanets discovered in 2018 ,Minimum mass,Astronomy,Astrology,Exorcism,Jesus
Rechtabhra mac Dubbchomar ,Abbot,Abbot (Buddhism),Karnataka,Goa,Jesus
The Bacchoi ,The Bacchae,The Bacchae (film),Dionysus,Theophany,Jesus
Puthia Temple Complex ,Pancharatna (architecture),Puthia Temple Complex,Hindu temple,Krishna,Jesus
Battle of Monroe's Crossroads ,Campaign of the Carolinas,Southern theater of the American Revolutionary War,American Revolutionary War,George Washington,Jesus
Berthelming ,Communes of France,Paris Commune,France,Christians,Jesus
"St Helen's Church, Trowell ",Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Pevsner ,Antoine Pevsner,Talk:Antoine Pevsner,Portal:Biography,Jesus
Kinomichi ,Masamichi Noro,Aomori Prefecture,Japanese language,Islamic calligraphy,Jesus
Suilly-la-Tour ,Communes of France,Paris Commune,France,Christians,Jesus
Appe Teacher ,Devadas Kapikad,Mangalore,Bangalore,Mosque,Jesus
Ruth Bailey ,New York Central Railroad,Template:Infobox rail,Reporting mark,Turkey,Jesus
Noocracy ,Category:Politics,Library catalog,Sterling Memorial Library,Arabs,Jesus
"Waterboro, Maine ",New England town,Talk:New England town,Portal:Politics,Angel,Jesus
Bailrigg FM ,City of license,United States,Americas,World,Jesus
Qanbūs ,Lute,Lutes (surname),Franklin W. Lutes,Portal:Biography,Jesus
2014 Sydney Swans season ,Sydney Swans,Tom Papley,Collingwood Football Club,Celebrity,Jesus
Ong Teng Cheong ,President of Singapore,Malay language,Malayalam,Kerala,Jesus
Bat No. 2 Light Roadster ,Motorcycle engine,Honda Super Cub,Piper PA-18 Super Cub,Turkey,Jesus
Oenospila flavifusata ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Makefile ,Make (software),Programming paradigm,Logic programming,Ramon Llull,Jesus
North Atlantic Tracks ,Transatlantic flight,Aircraft,NASA,Jimmy Carter,Jesus
Dhadi (music) ,Dhadd,Damaru,Damaru (singer),Reggae,Jesus
Laura Mullen ,Los Angeles,Downtown Los Angeles,List of sovereign states,Holy See,Jesus
Slaughter alley ,Highway,Northern England,England,Anno Domini,Jesus
"Norm Oliver (footballer, born 1885) ","Norm Oliver (footballer, born 1922)","Norm Oliver (footballer, born 1885)","Brunswick, Victoria",Turkey,Jesus
South Dakota Highway 13 ,South Dakota,U.S. state,Commonwealth (U.S. state),John Adams,Jesus
No Line on the Horizon (song) ,Song,Singing,Music,Western culture,Jesus
Song Shiji ,Jilin,Jilin City,Administrative divisions of China,Xi Jinping,Jesus
"Temple Rodef Shalom (Falls Church, Virginia) ",List of religions and spiritual traditions,Major religious groups,The Major Religions,Religion,Jesus
Iridium acetylacetonate ,CAS Registry Number,Identifier,Ford Model T,Denmark,Jesus
Matthew Ramsden ,Sport of athletics,Athletics (physical culture),Competition,Celebrity,Jesus
Graphical timeline of the Big Bang ,Chronology of the universe,Cosmic microwave background,Physical cosmology,Priest,Jesus
Polaris (composition) ,Orchestra,Szczecin,"Ducal Castle, Szczecin",Mannerism,Jesus
Tabu filmography ,De De Pyaar De,Akiv Ali,New Delhi,Islam,Jesus
Melnsils ,Livonian language,Template:Lang,Language,Indonesian language,Jesus
Bodung ,Norway,Northern Sami language,Norway,Denmark,Jesus
"Warren, Tyler County, Texas ",Unincorporated area,"Contra Costa Centre, California",List of sovereign states,Holy See,Jesus
Producers Guild Film Award for Best Actress in a Supporting Role ,Producers Guild Film Awards,India,Flag of India,Sister Nivedita,Jesus
Alcohol abuse among college students ,Legal drinking age,Drinking in public,Beer,Haifa,Jesus
Bill Stovall ,Arkansas House of Representatives,Arkansas General Assembly,Arkansas State Capitol,John Prine,Jesus
Washington Roebling ,Talk:Washington Roebling,Portal:Engineering,Wikipedia talk:WikiProject Portals/Tasks,Portal:Evangelical Christianity,Jesus
Gerry Bussell ,Defensive back,Gridiron football,American football,Mason Crosby,Jesus
John J. Pinder Jr. ,"McKees Rocks, Pennsylvania",Borough (Pennsylvania),"Littlestown, Pennsylvania",Marriage,Jesus
Megachile dinognatha ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Fred Berry ,Fred Berry (ice hockey),Fred Berry,Forest Lawn Memorial Park (Hollywood Hills),Mosaic,Jesus
Yuichi ,Kanji,About this sound,Kanji,Manichaean alphabet,Jesus
Hans van der Louw ,Amsterdam,Capital of the Netherlands,Dam Square,Christmas,Jesus
Kim Joon-hyung (professor) ,Kim Joon-hyung,Kim Joon-hyung (professor),Korean name,Patronymic,Jesus
Popper's three worlds ,Reality,Object of the mind,Object (philosophy),Gautama Buddha,Jesus
List of non-marine molluscs of Iran ,Iran,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
University of Pennsylvania School of Social Policy and Practice ,Private university,Private school,Government,Separation of church and state,Jesus
Oudenaarde Town Hall ,Dutch language,About this sound,Dutch language,Catholic Church,Jesus
Belkis Leal ,Caracas,Caracas (album),Album,Music of Serbia,Jesus
2014–15 ProA ,Cuxhaven BasCats,Cuxhaven,Germany,Christianity,Jesus
List of Confucianists ,Confucianism,Spring and Autumn period,Traditional Chinese characters,Manichaean alphabet,Jesus
Hermann Spieckermann ,Dortmund,Theater Dortmund,Dortmund,Turkey,Jesus
Albert Fonó ,Personal name,Given name,John F. Kennedy,Jordan River,Jesus
Quintus Novius ,Floruit,British English,United Kingdom,Irreligion in the United Kingdom,Jesus
David Octavius Hill ,Robert Adamson (photographer),Scotland,Flag of Scotland,National coat of arms,Jesus
Awdal ,Administrative divisions of Somalia,Somali language,Horn of Africa,Ethiopia,Jesus
Skoghall ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Susannah Meadows ,Americans,American (word),New World,World,Jesus
Cəyli ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Villa Mairea ,Alvar Aalto,Kuortane,Finland,Runestone,Jesus
SG Wattenscheid 09 ,Regionalliga West,North Rhine-Westphalia,States of Germany,Timeline of German history,Jesus
Jill Bilcock ,Melbourne,Melbourne City Centre,Melbourne,Christianity,Jesus
Kratzenburg ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Langbaurgh West ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Physical markup language ,Markup language,Listen to this article,Featured content – the best of Wikipedia,List of Dewey Decimal classes,Jesus
Karan Singh Patel ,Uttar Pradesh Legislative Assembly,Seventeenth Legislative Assembly of Uttar Pradesh,Samajwadi Party,List of political ideologies,Jesus
Internazionali Femminili di Brescia ,2019 Internazionali Femminili di Brescia,Tennis court,International Tennis Federation,Denmark,Jesus
Gumda ,Village development committee (Nepal),Gaunpalika,Nepal,Gautama Buddha,Jesus
R366 road (Ireland) ,County Roscommon,"Roscommon County, Michigan",County (United States),George Washington,Jesus
Wrocław County ,Powiat,Administrative divisions of Poland,Voivodeships of Poland,Lithuania,Jesus
The Chain Clinks ,Paul L. Stein,Vienna,Capital city,Constantinople,Jesus
Godwin Attram ,Accra,Accra Metropolitan District,Greater Accra Region,Christianity,Jesus
2013 PBA All-Star Weekend ,Davao del Sur,Provinces of the Philippines,Philippines,Anno Domini,Jesus
Joy Mining Machinery v NUMSA ,Labour law,Trade union,Labour Union (Poland),List of political ideologies,Jesus
SS Joseph Hewes ,Joseph Hewes,"Princeton, New Jersey","Princeton Township, New Jersey",Marriage,Jesus
Bulbophyllum caldericola ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Gaumee Film Award for Best Original Song ,Gaumee Film Awards,8th Gaumee Film Awards,Niuma Mohamed,Jinn,Jesus
Ocularia brunnea ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Honey Hill-Boyd's Neck Battlefield ,National Register of Historic Places,Canadian Register of Historic Places,English language,Gospel of Matthew,Jesus
Farhat Seemi ,Provincial Assembly of Sindh,Elections in Pakistan,Pakistan,Islam,Jesus
East Pakistan ,Flag of Pakistan,List of flag names,Nickname,Jimmy Carter,Jesus
Spain at the 1984 Summer Paralympics ,List of IOC country codes,International Olympic Committee,Talk:International Olympic Committee,User talk:Evanh2008,Jesus
Suillus cavipes ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Barcaldine Airport ,Barcaldine Region,Queensland,States and territories of Australia,Religion in Australia,Jesus
Lajarab ,Iran,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Bachiatari Bōryoku Ningen ,Black comedy,Black Humor (film),Guy de Maupassant,Algernon Charles Swinburne,Jesus
Ram Singh Sodho ,Sindhi language,Pakistan,Flag of Pakistan,Muslims,Jesus
Rudolf Eickemeyer ,Rudolf Eickemeyer Jr.,"Yonkers, New York",United States,God,Jesus
Judiciary of Uruguay ,Uruguay,Spanish language,Spain,Common Era,Jesus
1912–13 Prima Categoria ,Southern Italy,Southern Italy (European Parliament constituency),European Parliament constituency,Denmark,Jesus
Nemapogon arenbergeri ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Castle in Hagley Park ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Connor Kendall ,Midfielder,File:Boisko.svg,Midfielder,"Fernandinho (footballer, born May 1985)",Jesus
Norman Hackerman ,List of University of Texas at Austin presidents,History of the University of Texas at Austin,Texas,Christianity,Jesus
Alessandro Farnese (cardinal) ,Titian,"Self-Portrait (Titian, Madrid)",Museo del Prado,The Garden of Earthly Delights,Jesus
Jean de Tournes (1539–1615) ,Author,Writer,Composer,Turkey,Jesus
Genzo Kurita ,Akita Prefecture,Prefectures of Japan,Unitary state,Lithuania,Jesus
Lichfield Cathedral School ,Lichfield,Lichfield Cathedral,Christian denomination,Jesus
Jérémy Houzé ,Association football,Listen to this article,Featured content – the best of Wikipedia,List of Dewey Decimal classes,Jesus
Opinion polling for the 2012 Greek legislative elections ,May 2012 Greek legislative election,2009 Greek legislative election,Hellenic Parliament,Greeks,Jesus
Malvern Line ,Lineament,Line (geometry),Geometry,Mesopotamia,Jesus
Duside Hospital ,Firestone District,Districts of Liberia,Liberia,Christianity,Jesus
List of Lamar Cardinals basketball head coaches ,Lamar Cardinals and Lady Cardinals,Lamar University,Financial endowment,Muhammad,Jesus
Rod Pedraza ,Pitcher,Pitcher (container),Jesus
Losalini Raravuya Dovi ,Great Council of Chiefs,Fiji,Fijian language,Gilbertese language,Jesus
Gallery 37 ,Chicago,Listen to this article,Chicago,Bertel Thorvaldsen,Jesus
Gilbert Oluwatosin Jesse ,Celestial Church of Christ,Cotonou,Benin,Catholic Church,Jesus
Chris Sandford ,Croydon,London Borough of Croydon,Croydon,Constantine the Great,Jesus
Kismat Ka Dhani ,India,Flag of India,National flag,National coat of arms,Jesus
Liv Stubberud ,Rakkestad,List of municipalities of Norway,Monarchy of Norway,Denmark,Jesus
Constitutional Assembly of Latvia ,Category:History of Latvia,Portal:Latvia,Wikipedia talk:WikiProject Portals/Tasks,Portal:Evangelical Christianity,Jesus
Buninyong railway line ,Victorian Railways,Rail transport in Victoria,Victoria (Australia),Religion in Australia,Jesus
Niles Jordan ,Pitcher,Pitcher (container),Jesus
Muirne ,Fenian Cycle,Category:Celtic mythology,Narrative,Paradise Lost,Jesus
Sing and Dance with Frank Sinatra ,Album,Phonograph record,Spiral,Golden ratio,Jesus
Jean-Claude Duplessy ,Geochemistry,Science,History of science,Mosaic,Jesus
CAT-1 ,Cat 1 (album),Number sign,Numero sign,Indonesian language,Jesus
Ketevan ,Georgian language,Georgian scripts,Alphabet,Syriac alphabet,Jesus
Laugh Tracks (Knocked Loose album) ,Album,Phonograph record,Spiral,Golden ratio,Jesus
Simple Dreams ,Album,Phonograph record,Spiral,Golden ratio,Jesus
1081 Reseda ,List of minor planet discoverers,Astronomer,The Astronomer (Vermeer),The Allegory of Faith,Jesus
Willard B. Place House ,National Register of Historic Places,Canadian Register of Historic Places,English language,Gospel of Matthew,Jesus
Kavanad ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
"Holy Archangel Mikhail Church, Riga ",Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Halocarban ,Halocarbon,Carbon,Graphite,Turkey,Jesus
Smoliari ,Soundtrack album,Album,Phonograph record,The Beatles,Jesus
zbCOMMA ,Singapore,Singapura cat,Singapore,Fort Canning Hill,Jesus
It's My Life (Amy Diamond song) ,Single (music),Revolutions per minute,Minute,Computus,Jesus
Hombal ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
"Cactus Flat, South Dakota ",Unincorporated area,"Contra Costa Centre, California",List of sovereign states,Holy See,Jesus
"Lgota, Silesian Voivodeship ",Poland,Polska (dance),Swedish language,Denmark,Jesus
1754 in art ,Table of years in art,Art,The arts,History of art,Jesus
Francisco Solís ,Catholic Church,Jesus
Prince of Persia (1989 video game) ,Prince of Persia (2008 video game),Prince of Persia (1989 video game),Master System,Boxing Day,Jesus
ZFP91-CNTF ,Gene nomenclature,Nomenclature,Communication,Nous,Jesus
Jan Magne Skanke ,Norway,Northern Sami language,Norway,Denmark,Jesus
Unilever Ghana ,List of legal entity types by country,Template:Lang,Language,Indonesian language,Jesus
KMPT ,City of license,United States,Americas,World,Jesus
Pruitt Taylor Vince ,"Baton Rouge, Louisiana",Consolidated city-county,Political divisions of the United States,Public holidays in the United States,Jesus
Great Russia ,Great Russia (political party),Talk:Great Russia (political party),Portal:Politics,Angel,Jesus
Cypress Ridge Golf Course ,"Arroyo Grande, California",Arroyo Grande Valley AVA,List of wine-producing regions,Wine,Jesus
Spouse ,Marriage,Jesus
The Cropredy Box ,Album,Phonograph record,Spiral,Golden ratio,Jesus
Eric Pleasants ,Nazi Germany,Das Dritte Reich,Nazi Germany,Catholic Church,Jesus
The Devils (play) ,Peter Hall (director),Order of the British Empire,Monarchy of the United Kingdom,Order of the Thistle,Jesus
Brant (goose) ,West Sussex,West Sussex (UK Parliament constituency),Sussex,Baptism,Jesus
Wayne Briggs ,Christchurch,CHCH-DT,New Zealand,Missionary,Jesus
Jazbeh ,Iran,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Salvator Gotta ,University of Turin,Seal (emblem),Relief,Nineveh,Jesus
David Lewis (British MP) ,Wales,Welsh language,Chubut Province,Missionary,Jesus
Agnam Lidoubé ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Albert L. Nash ,"Millbury, Massachusetts",New England town,Talk:New England town,User talk:Student7,Jesus
Nayan Chanda ,India,Flag of India,National flag,National coat of arms,Jesus
KLEY-FM ,KLEY (AM),"Jourdanton, Texas",City,Mesopotamia,Jesus
"Liberal Catholic Church, Province of the United States of America ",Liberal Catholic Church,Liberal Catholicism,Liberal Catholic Church,Christianity,Jesus
Jazz Magazine ,France,French language,France,Christians,Jesus
Halszka Wasilewska (soldier) ,London,Greater London,Counties of England,List of cultural icons of England,Jesus
Yarwil ,Lysaker,Norway,Flag of Norway,Christianity,Jesus
One Theater Square ,"Newark, New Jersey",City (New Jersey),City,Mesopotamia,Jesus
Mitromorpha multigranosa ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Air Warrior III ,Video game developer,Video game industry,Game design,Devil,Jesus
GE U17C ,Syria,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Freezing Water Number 7 ,Vanier Park,Flag of Vancouver,Vancouver,Greeks,Jesus
Crova ,Comune,Comunes Collective,Commons,John Locke,Jesus
"Chendar, Khuzestan ",Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Mark Crispin Miller ,New York University,List of Elfen Lied characters,Elfen Lied,Human condition,Jesus
Marshall-University High School ,Minneapolis Public Schools,Minnesota,U.S. state,Public holidays in the United States,Jesus
The Phantom Baron ,Serge de Poligny,Screenwriter,Screenplay,Utopia,Jesus
Holding the Baby (American TV series) ,Sitcom,Sitcom (film),Surrealism,Expressionism,Jesus
Joseph A. Goulden ,New York (state),U.S. state,Commonwealth (U.S. state),John Adams,Jesus
Praveen Thakur ,Cricket,Cricket (insect),Cricket,Julian calendar,Jesus
1637 ,Millennium,Year,Position of the Sun,Spring (season),Jesus
1975 NCAA Men's Water Polo Championship ,Gary Figueroa,"Phoenix, Arizona",List of capitals in the United States,George Washington,Jesus
Gold: Greatest Hits (video) ,Music video,Short film,Feature film,From the Manger to the Cross,Jesus
Howard Ahmanson Jr. ,Occidental College,Talk:Occidental College,Occidental College,Real Genius,Jesus
1956–57 Beşiktaş J.K. season ,Turkey,Jesus
Saint Anthony's Catholic High School ,Ilesa,Nigeria,Niger,Islam,Jesus
Sonnet 108 ,Sonnet 107,Sonnet 106,Sonnet 105,Trinity,Jesus
The Foghorn Leghorn ,Foghorn Leghorn,The Foghorn Leghorn,Foghorn Leghorn,Daws Butler,Jesus
Russian occupation of Tabriz ,Template:Campaignbox Persian Constitutional Revolution,Template talk:Campaignbox Persian Constitutional Revolution,Portal:Iran,Turkey,Jesus
Lady Day at Emerson's Bar and Grill ,Billie Holiday,Billie Holiday (album),Album,Music of Serbia,Jesus
Ashraf Abouelhassan ,Egypt,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Hypsotropa heterocerella ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Tuttlingen station ,Deutsche Bahn,List of legal entity types by country,Management,Ronald Fisher,Jesus
Automobiles Julien ,France,French language,France,Christians,Jesus
Zugurma Game Reserve ,Kainji National Park,National park,Conservation (ethic),Romanticism,Jesus
Rockall Basin ,Scotland,Flag of Scotland,Saltire,Saint Peter,Jesus
"Abbey Green, Staffordshire ",Staffordshire,Counties of England,County,Denmark,Jesus
TUI fly Netherlands ,Amsterdam Airport Schiphol,Schiphol Airport railway station,Netherlands,Christianity,Jesus
Cycnidolon phormesioides ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
20 Classics of the 80's ,Compilation album,Performing arts,Performance art,Antithesis,Jesus
Kiera Aitken ,Bermuda,British Overseas Territories,Flag of the United Kingdom,Saint David,Jesus
Miles Away (Madonna song) ,Single (music),Revolutions per minute,Minute,Computus,Jesus
Jo Lamble ,Talk:Jo Lamble,Portal:Biography,Jesus
